sigma_us,sigma_eu
0.102903348917328,0.179808112169662
0.104571667087697,0.178631448383828
0.11067091556562,0.175626201505651
0.108223002251174,0.181678062859824
0.110432398519935,0.176894012814165
0.109651773373592,0.188686992891817
0.105533989669262,0.187226994609682
0.112377469481383,0.173415479600065
0.107736151626075,0.166440964825566
0.117739810258648,0.177756608771276
0.124473445003869,0.178761449568228
0.126331378919721,0.181855457648833
0.127477460252829,0.181398716603665
0.129794769681157,0.176296111027642
0.133627540547157,0.174945511800371
0.140683626373741,0.169106420395116
0.143038329854459,0.171787997631827
0.157686854753505,0.1741386791841
0.157472551692392,0.169151047973526
0.168797130322876,0.170044207926501
0.177687146373343,0.176017073182583
0.172922497712051,0.177407197883277
0.181882853840369,0.176594245671689
0.181276302779423,0.172574621697917
0.176702058548628,0.179059446405151
0.191705666153147,0.176672784568259
0.187336946051012,0.180706881246317
0.194372978869451,0.177793297320499
0.207944615892081,0.182187453311979
0.219106691434369,0.183694241137017
0.216070781439467,0.176877750171012
0.213960220655544,0.175782836451248
0.22370070403023,0.181642911128678
0.218775670798012,0.181884185723471
0.226731699024303,0.184532835158065
0.225075765714678,0.177753088633762
0.220459213837169,0.179800369382714
0.231698403598648,0.181675300169909
0.231201419194258,0.183402063005929
0.231537694270207,0.185516500073452
0.235684444146994,0.185206864652926
0.256578088303085,0.191615396571852
0.255473450165957,0.188210763105321
0.25181275153257,0.185332912858547
0.253221040826338,0.187501078095218
0.253760099659655,0.186373650707413
0.249305484583709,0.189223168900245
0.245774719759266,0.178694749961963
0.261302486524846,0.184879084808129
0.255121907477097,0.189585978732287
0.236815799307344,0.186421002827985
0.243854381109014,0.186984003338916
0.249129619973958,0.185824850361351
0.24323595183224,0.201037928320012
0.241812873409548,0.199751593713988
0.233629830081179,0.19615899081327
0.25648426087133,0.192767424889405
0.249161405795925,0.195140718492476
0.231716824138355,0.210890724688921
0.25389672340356,0.195960528027733
0.229579880095054,0.19399004317548
0.22595292690444,0.192233325605351
0.224111064302966,0.187540405027483
0.22896727336759,0.184134706820162
0.225534880693962,0.188993973206204
0.260160042339117,0.190667360260303
0.248032665880029,0.187870165975006
0.220366796523837,0.169504622075745
0.249965195762422,0.16927230158684
0.233195304068568,0.168448609544299
0.21918356043374,0.171855895145113
0.238638731008941,0.162600388025498
0.225276276030659,0.156756921696413
0.210452474468039,0.162906436286424
0.209796763289769,0.162970742271191
0.209229184115854,0.155170682258312
0.219820748742055,0.16231349877679
0.257966043746678,0.161643038597533
0.223433892418987,0.15546685698762
0.366898968011625,0.166120278560106
0.333237729727281,0.16578201253298
0.242885293147978,0.153771666661229
0.333873126020654,0.189897400797444
0.375287054509239,0.178409042483577
0.190656740812771,0.156399468690494
0.226295127379911,0.157038851031261
0.294740270896221,0.174639859973738
0.355239277028111,0.166090771858594
0.212402387011299,0.161099833212835
0.227365609386155,0.154993172147218
0.231913647248599,0.146849630960741
0.228815361410202,0.148296170261372
3.81069518356794,0.200906278960006
0.77945542241672,0.249680057932492
0.575048469480895,0.228663037064229
0.265193047450788,0.213079307707301
0.311497148323664,0.184176980977023
0.301675916720362,0.193139600616319
0.32493644245983,0.186395240779592
0.334841318287292,0.175487027180153
0.325687544912507,0.180748897479418
0.314417367467412,0.196478218445377
0.326371775546146,0.19105302706568
0.335661106080768,0.187763505035322
0.358093206115379,0.193233099930282
0.365767722622638,0.188092457824431
0.376860246543026,0.190042329829854
0.360597540014039,0.202364748044017
0.369887874338777,0.206628378455955
0.398611179925621,0.211261724710248
0.391430767334412,0.213910505184185
0.394754729570509,0.219982017891718
0.411736199058976,0.243027136173041
0.421176143596116,0.254535411567489
0.405732635372487,0.235190274172824
0.40522957409398,0.230675071926238
0.407242376889737,0.229216507637033
0.399933615578005,0.232604720237341
0.385730173949871,0.220930215392179
0.360241256068499,0.220408199199561
0.366464810118186,0.224616730936115
0.388057763471428,0.208345836115145
0.410815602540693,0.198266841969695
0.420524844533663,0.208431708770398
0.428031918382016,0.205419032599201
0.448683631047849,0.210771273145428
0.449826786882474,0.212856570524163
0.41260577703356,0.253865945112341
0.42551711501247,0.280297181461923
0.421226526610944,0.280041752385499
0.412303218495473,0.267769067409634
0.403981687871311,0.33774412913967
0.392753168073112,0.328722179833165
0.409630684709334,0.324897050071528
0.391711091035461,0.360978846132447
0.389671535365408,0.360042075192555
0.395180669153982,0.374805827924317
0.391707998143724,0.378369562939467
0.375857121039602,0.366859973170042
0.367374541121576,0.374731071136404
0.351206622311632,0.365181522964807
0.336974583926723,0.360085801053758
0.336148195906808,0.353493710059204
0.316131586656408,0.33897176009433
0.306302944406777,0.317133478536285
0.323741724850064,0.312468000709253
0.326495942861688,0.301611242979941
0.315447529971894,0.305068257397443
0.328738318553145,0.298335330345717
0.347612346001986,0.298535026245561
0.34294695402736,0.29106528416212
0.357400381338055,0.289831273922373
0.37317806189092,0.287101699586457
0.342822454701328,0.285742981827865
0.366091351760514,0.284825629739574
0.347574579777229,0.277853043013003
0.328480881543359,0.274936370496872
0.33392361453908,0.272226426123744
0.339110831345319,0.265750070454935
0.320962402839238,0.267618101192845
