sigma_us,sigma_eu
0.437804078230089,0.251051552034266
0.439096643180426,0.248837912402092
0.431899718021759,0.253035866440953
0.416065259118853,0.243606157849263
0.387499861672135,0.243359044466364
0.395580610926747,0.244210464833935
0.417983307258053,0.231935310154523
0.441517099706032,0.219780353685582
0.45204970225393,0.227223535594402
0.460426354190944,0.226284540088872
0.48280173023793,0.231439748080168
0.484512379077996,0.232995063467284
0.442904066748461,0.271731163149678
0.45591948769329,0.300976708438767
0.451149601815082,0.301918636511683
0.440842358888969,0.300424297003834
0.431009932029222,0.360840117850613
0.420393609038786,0.353980720310258
0.440242143186738,0.352002116583135
0.421047431989128,0.391377399963036
0.419210757049414,0.391234141425836
0.425137513141641,0.406219306340881
0.420633435411905,0.411880480972794
0.40415802671266,0.401990062864379
0.395993092796616,0.409726231430322
0.378730698899584,0.399470263356696
0.364213742309269,0.394751791471357
0.363516643702189,0.387693921257177
0.340097239681394,0.372690910527153
0.329953489193575,0.348637258248887
0.349371929461042,0.343616085131067
0.352344195273622,0.331485522627763
0.339839394436706,0.33514070419967
0.353525402568361,0.327788434624392
0.37406795084143,0.328267769363155
0.368995049342534,0.319758902738929
0.385200164717814,0.31891267343399
0.401738988045419,0.316500593701694
0.371728520485031,0.314171265024918
0.395226388169245,0.312191120463138
0.374463609686626,0.304331546562946
0.354168290310954,0.301328103718909
0.360825704239031,0.298582378761809
0.366522672133468,0.292429025239272
0.346207092554929,0.29366704696519
0.342960776120604,0.292679809573049
0.34981564674118,0.279173686934298
0.344223288908334,0.27338012325652
0.373666286782757,0.277788999002665
0.359875012725293,0.282428597846564
0.343661701118873,0.284312780480864
0.336133864033617,0.283962521422178
0.344299891872037,0.299255011875082
0.363129239992044,0.307008659651394
0.336265517765049,0.316742424481733
0.373930969981247,0.332044453700102
0.363777083828932,0.338224391770465
0.368762406361021,0.343067082415595
0.360094219690233,0.346231623523264
0.343687477711947,0.355805032693833
0.35573183926243,0.364603227042308
0.379853670818869,0.366304956874849
0.383670001065182,0.367745135493907
0.36966316962648,0.379917863877251
0.350778593062703,0.38340386841954
0.344371515088315,0.39895023411075
0.357024769845635,0.399765312878129
0.340356381636117,0.403174330255206
0.31533073725913,0.418236758295236
0.313534617754057,0.427924545489004
0.313052648318057,0.431720898812412
0.310963218144763,0.449017923278747
0.313388145577393,0.464481578930243
0.340534018465418,0.473900616819637
0.313286403907743,0.489690101931306
0.332077230355238,0.49531453629162
0.31284505488748,0.507316372136025
0.312149858073922,0.510668446570324
0.336582106693991,0.521064967814632
0.330788802461901,0.565828604911938
0.315262891074103,0.567152191237555
0.311882421166525,0.579854866551445
0.311446409152585,0.568082271753578
0.297979824487753,0.5610337713297
0.298913535171291,0.560267417611403
0.309828447874905,0.5607070636128
0.29398870290568,0.580367921027285
0.313956478901426,0.601945759142686
0.312209447004976,0.614972405787361
0.288089595677922,0.58267578462448
0.311839804622526,0.586035664149808
0.287347470501654,0.585954808653319
0.27481156287326,0.595014155398981
0.278702476112359,0.591400835809455
0.282500704656675,0.579092829738676
0.265185344888616,0.580453157364438
0.266107118419378,0.578418628083617
0.272635553639695,0.577161070257558
0.254799541721805,0.586667547878254
0.263794646059295,0.598475137220344
0.246554400447534,0.594641091002948
0.247616593656953,0.568836558871642
0.254995340649867,0.561933000138877
0.255202681019918,0.560706312227618
0.238943812637325,0.560131511744359
0.23836667526112,0.564782084224945
0.242106862523306,0.550730400061809
0.230297462149626,0.545954087568825
0.238139566884472,0.547139370402784
0.232318574292575,0.551175750662156
0.232960156876492,0.533946277570501
0.244330364165684,0.540276657819068
0.246031355929069,0.547648603472748
0.245487188199854,0.531462091265979
0.249230839407449,0.527498217977911
0.297840440732793,0.611458927159143
0.295013396471336,0.624938242001211
0.296091468730052,0.617384616858195
0.270303615394009,0.688097355994784
0.242137729104882,0.700105422972449
0.25264664231563,0.69867902410558
0.24323640554883,0.725379190239239
0.244001963129364,0.739387081318418
0.214951546275967,0.75855236759146
0.155926361044585,0.776084417639834
0.151134761580784,0.762203679490597
0.149823679495452,0.765077870415467
0.151131708913252,0.799318654121003
0.153417920817472,0.817233364350714
0.142239289053582,0.828012073794958
0.129870807644517,0.846599551961046
0.121389148319631,0.842558908665558
0.128146567340553,0.848911459307597
0.133001326383861,0.863646156990057
