sigma_us,sigma_eu
0.505786157560848,0.255605672888136
0.492807312592005,0.252963788977434
0.501279755178927,0.250518651368352
0.510860253430278,0.244760746324295
0.500745216834876,0.246307617586241
0.502309752073501,0.246147829824158
0.514257014769249,0.23397049899217
0.512930411874826,0.229628038281303
0.540593780381244,0.232990395942755
0.533815606542286,0.236683321893255
0.512445439642885,0.238256787853999
0.497662929716801,0.237820589517685
0.499926187232487,0.250691996998998
0.514320169402291,0.258883665411749
0.489233283510591,0.268160120166344
0.519136697599264,0.281350373040525
0.511534367813588,0.286764272936629
0.517415566816844,0.291192727289069
0.510907357547179,0.292620864530338
0.495170762390243,0.301453586896414
0.504510018514837,0.307986360651822
0.526172477836327,0.309443064612933
0.530033053568172,0.310256663691799
0.518107620890068,0.321010568297786
0.509223229219099,0.324593161759706
0.497178070159335,0.338720275805726
0.505185844641897,0.337222922785436
0.489773294550177,0.34136985287887
0.476155438234857,0.354246141593171
0.477586953135727,0.361902713903175
0.481111623290919,0.365565466224266
0.477593477906785,0.382672357653146
0.480816120347897,0.396791749470994
0.5089314037822,0.404308115134239
0.480476185351167,0.419057723250531
0.497450484184332,0.422680515193933
0.481701797460588,0.435914931299578
0.474547304044725,0.437693791151481
0.496626400892304,0.445990396627469
0.491655791107167,0.486738793258677
0.473268776049248,0.485988556545377
0.477443261341785,0.497702828344989
0.481932333780548,0.487127097623445
0.459720525836826,0.478534221249841
0.458389386176409,0.47696686848104
0.4656428801912,0.477662745861642
0.450454635966543,0.496140579851752
0.46854864153613,0.515970641562038
0.47132566232716,0.53091513198176
0.4434489933283,0.496003469909331
0.463453267742523,0.498190660842235
0.438172861440063,0.499662599311495
0.429632909942414,0.506324137718176
0.437597561787011,0.501037277900323
0.441867103322076,0.49046019890283
0.419186155899948,0.491492799167357
0.417089855124385,0.489521478975267
0.424076384079211,0.487472635020151
0.403354353382002,0.498315282117215
0.409052275298033,0.509803389666753
0.396078742599082,0.508409623393524
0.395763657207716,0.480829085435102
0.398609611075739,0.473283200083178
0.397775607182155,0.471626397905786
0.384404936269791,0.471693064450872
0.38266353304086,0.47597657610767
0.395232384779623,0.463682193550294
0.378577043895144,0.459630367274975
0.381752718242637,0.461583907776072
0.377250507851101,0.464933018003674
0.379617863328941,0.448424816233454
0.393191062257326,0.4538952145387
0.400844193050441,0.462526611398326
0.395120039856882,0.446665380693803
0.385843038963994,0.441850339893322
0.476128331205336,0.519318791204089
0.443104301205215,0.528164331411467
0.434839818988835,0.51800709251405
0.40975796515055,0.57696965827806
0.386752803910733,0.587744856999493
0.397660540659174,0.584308091356809
0.388520971383903,0.607075229557438
0.388664220634013,0.621805380470062
0.364908887808773,0.639189654140832
0.31498391573159,0.655951702789905
