sigma_us,sigma_eu,mu_us,mu_eu,lcr_us
0.269280092525212,0.485974054278437,-1.35367873142334,-0.784423269630997,19.567
0.267426513223856,0.497709393663103,-1.38629140045133,-0.772075047589737,19.633
0.26766851560774,0.487141710745698,-1.40187250721537,-0.786862961663327,19.7
0.254715955468774,0.478536150639061,-1.4142534465759,-0.77002588546257,19.567
0.255396080015964,0.476963362086782,-1.4086051149752,-0.761702034863932,19.433
0.264603303853516,0.477660162526424,-1.37037079374127,-0.764275880286309,19.3
0.251089829171827,0.496148680037589,-1.42312601059662,-0.748128496124724,19.133
0.268611360951704,0.515977257964317,-1.36715502553882,-0.726766140664684,18.967
0.268099255264706,0.530928489592112,-1.39418093600665,-0.750189440478272,18.8
0.246467419640489,0.496001769880034,-1.45258204777214,-0.722086106962257,18.7
0.26690414019536,0.498187931855833,-1.37601327585338,-0.709788809475362,18.6
0.245423114043779,0.499650017251994,-1.44592510314272,-0.725240356958637,18.5
0.234777359480297,0.506322819606038,-1.49208346546481,-0.699362769532723,18.667
0.238558322181975,0.501026503604223,-1.48851945252863,-0.685105406068599,18.833
0.241693401832606,0.490444673054776,-1.47231270547606,-0.704814684772619,19
0.225929034340039,0.491476962018586,-1.51339513553233,-0.701423018738363,18.833
0.22651413635144,0.489505583526271,-1.50563917674653,-0.702774435588823,18.667
0.232591692967216,0.487473800752423,-1.49286244328343,-0.696672825999873,18.5
0.216490062807981,0.498311714682267,-1.54021334534577,-0.704808067131682,18.5
0.223785584694104,0.509818844288226,-1.49844791469474,-0.698757050455271,18.5
0.209434099452238,0.508421415486667,-1.57211212322482,-0.724557664369776,18.5
0.210130575919392,0.480823532524384,-1.56333699769807,-0.714449419104453,18.5
0.215789094026802,0.473280669155039,-1.5215725116114,-0.712717330165731,18.5
0.215783203722139,0.471622954231525,-1.51712928412585,-0.71017689421061,18.5
0.202084820671873,0.471690302288191,-1.58432746147719,-0.715365610760959,18.5
0.201384610681298,0.475974642019426,-1.58219870628306,-0.709937531474336,18.5
0.206116901965126,0.463678509743872,-1.60118880320967,-0.731556661506497,18.5
0.195051426062966,0.459626152414111,-1.62663898736532,-0.740028137520861,18.5
0.201060892911081,0.46158180120354,-1.58055640408586,-0.745579352574356,18.5
0.196219482778182,0.464931047341485,-1.60679841714342,-0.737765906827001,18.5
0.19707798701154,0.448424556913915,-1.6106899112265,-0.753812643296929,18.5
0.207377334828165,0.453889196591207,-1.57749317864504,-0.743160005205493,18.5
0.209816914460547,0.462517227682292,-1.59354764168195,-0.748991084877668,18.5
0.208518297957703,0.446658063026119,-1.5762577689469,-0.760938546490911,18.5
0.209368202397029,0.441847690008582,-1.51653981281958,-0.757649970740082,18.5
0.258561595308256,0.519313827329825,-1.51477114379321,-0.662903579596278,18.5
0.251667547308963,0.528151860607552,-1.41374739830749,-0.619722116552156,18.5
0.250867109033227,0.518010500395204,-1.37725141537865,-0.605514474521726,18.5
0.228390821817287,0.57696965827806,-1.45685920207184,-0.495063587102436,18.5
0.20472222333034,0.587744856999493,-1.56976721002372,-0.48161044914669,18.5
0.213985854284905,0.584308091356809,-1.53458509715916,-0.471941359453146,18.5
0.205824223495425,0.607075229557438,-1.56828397473219,-0.43659257801232,18.5
0.206385901365441,0.621805380470062,-1.56331110303378,-0.432909541369902,18.5
0.181929927898331,0.639189654140832,-1.6930986173387,-0.414447845039183,18.5
0.131981853100397,0.655951702789905,-2.01421010504659,-0.403403048142692,18.5
0.127764151588,0.639037381598888,-2.0398778936866,-0.392341641749115,18.5
0.126912071476374,0.640879410803732,-2.05753417778884,-0.385881594149681,18.5
0.128102308917632,0.669907903832762,-2.0517660638417,-0.343707787750987,18.5
0.130013288597334,0.686023352239947,-2.03584502323607,-0.326672247696017,18.5
0.120480264520111,0.694631867860458,-2.10888122397549,-0.311519771326643,18.5
0.109961118565015,0.71027472043375,-2.19860528247519,-0.28954612064678,18.5
0.102600357333693,0.707726921080037,-2.25927560478093,-0.298229361148668,18.5
0.108331458557212,0.713504576182364,-2.20555733875998,-0.292870347548861,18.5
0.112360844010851,0.725872416247292,-2.16560448801805,-0.275571752806094,18.5
0.109769939508716,0.742512651570726,-2.1881214796125,-0.281252859176826,18.5
0.112481920264544,0.786470999952289,-2.16274371619762,-0.26016972673679,18.5
0.109403510720993,0.759106855836208,-2.20106485227676,-0.266120284580543,18.5
0.100299128786934,0.745069773847506,-2.28659592203775,-0.261684413609694,18.5
0.106086301764484,0.760994249381284,-2.27218010247662,-0.24830134609139,18.5
0.103149352048163,0.763586015184094,-2.3212527054962,-0.252578469254301,18.5
0.095470709913318,0.759139438678785,-2.46768987172331,-0.249881075177534,18.5
0.0807769943152636,0.749671257838846,-2.65014506310044,-0.239268029753306,18.5
0.0824938803200158,0.722198255047332,-2.6937682646725,-0.253462912533175,18.5
0.0750804939506332,0.725090338140577,-2.71417550782608,-0.280693411638588,18.5
0.0612581869890022,0.778994958118783,-2.84268624168123,-0.28053515837516,18.5
0.0622956049234744,0.706997621870507,-2.90759372377241,-0.302891142899708,18.5
0.0556056193179887,0.761666113345846,-3.00568667840686,-0.327270446676947,18.5
0.053901280377446,0.661230513466652,-2.97031347125296,-0.356058099945116,18.5
0.0568141035721348,0.629830323281336,-2.98618825918746,-0.440837822119142,18.5
0.0473310869084246,0.591142305863671,-3.03709297372158,-0.447486935488251,18.5
0.0482482574630473,0.570404694050527,-3.01085402573914,-0.471321003610591,18.5
0.0583463760299317,0.571263622470858,-2.92038412075444,-0.510599601069745,18.5
0.0694730602896605,0.56782028814336,-2.92771210028373,-0.52330376339552,18.5
0.0461773818726209,0.568952020291765,-2.95762454413262,-0.519581776471481,18.5
0.0533224969543555,0.521120519857479,-2.90729519867244,-0.604282494381474,18.5
0.0485894661072293,0.513777214498932,-3.00741948810566,-0.621145160024329,18.5
0.0489442622269407,0.508239616452221,-2.96055221130768,-0.635738907160792,18.5
0.0501466687016962,0.515893537357815,-2.93680553053545,-0.660876231894986,18.5
0.0487651966319751,0.494316893242052,-2.95335483834236,-0.683508419140269,18.5
0.0537648336383073,0.490291875137848,-2.87344702945852,-0.696949958512091,18.5
0.0553499474175144,0.4756854665314,-2.84537277616455,-0.738975805755543,18.5
0.0570217990482981,0.467577792602875,-2.80843687917828,-0.736890450172598,18.5
0.0620034172317367,0.459410138538691,-2.73680175779948,-0.737279100754518,18.5
0.059580874714379,0.453786917031502,-2.77275609970397,-0.764365688250448,18.5
0.0498361162779358,0.442750640449778,-2.95609345237533,-0.78026465093586,18.5
0.0497521256798397,0.441717137536917,-2.95605744630079,-0.787034819938113,18.5
0.0514913011349418,0.440713684228623,-2.93493361577824,-0.785055982433936,18.5
0.0478303135126834,0.437128793695836,-3.00493277700874,-0.796894013909952,18.5
