sigma_us,sigma_eu,mu_us,mu_eu,lcr_us
0.264907919944169,0.553683434711465,-1.49286244328343,-0.696672825999873,18.5
0.246271049182063,0.566831767148236,-1.54021334534577,-0.704808067131682,18.5
0.25446791072197,0.580363070145562,-1.49844791469474,-0.698757050455271,18.5
0.23826134583242,0.579374949669959,-1.57211212322482,-0.724557664369776,18.5
0.238986434044421,0.546248300173629,-1.56333699769807,-0.714449419104453,18.5
0.245223318776778,0.537196973128774,-1.5215725116114,-0.712717330165731,18.5
0.24515407200508,0.535159627005438,-1.51712928412585,-0.71017689421061,18.5
0.229625355343207,0.535364938017012,-1.58432746147719,-0.715365610760959,18.5
0.22875301519339,0.540330422611715,-1.58219870628306,-0.709937531474336,18.5
0.234615376603742,0.526260540076987,-1.60118880320967,-0.731556661506497,18.5
0.221674801389262,0.521656167435051,-1.62663898736532,-0.740028137520861,18.5
0.228351270955315,0.524121073530563,-1.58055640408586,-0.745579352574356,18.5
0.222874939905279,0.527908465507605,-1.60679841714342,-0.737765906827001,18.5
0.223942031014312,0.508624672246552,-1.6106899112265,-0.753812643296929,18.5
0.235863379432617,0.51488144589002,-1.57749317864504,-0.743160005205493,18.5
0.238934678839324,0.525342707318687,-1.59354764168195,-0.748991084877668,18.5
0.237215990548618,0.506742737524359,-1.5762577689469,-0.760938546490911,18.5
0.237504018320504,0.50088609004796,-1.51653981281958,-0.757649970740082,18.5
0.296022945701439,0.59070449972124,-1.51477114379321,-0.662903579596278,18.5
