sigma_us,sigma_eu
0.283079586382342,0.290382580431922
0.282266951598309,0.288276159864623
0.308117906835787,0.283036098217068
0.300189156529526,0.293817924899999
0.298455581987234,0.284641177445272
0.294609361881221,0.304871701497005
0.281928408289795,0.302347707406974
0.288730984491371,0.279093572001061
0.277322173482704,0.266764874214546
0.296047160698226,0.286997136677095
0.311398279792499,0.288307542915933
0.315443083634553,0.293195202351859
0.317875393502542,0.292202029759453
0.320051000697866,0.283760136557807
0.324539332137438,0.28143134375329
0.337231657367561,0.271769696099142
0.340357734089181,0.276160401069284
0.364654684885441,0.279901319176282
0.363515243943825,0.271956079013889
0.383523674949672,0.273632708919182
0.397950893953889,0.283527632236638
0.38830918426507,0.286360466205157
0.406392142659106,0.284929829232396
0.405466318988135,0.277697666704932
0.397620882735672,0.288354318594311
0.420449846485694,0.28423102544842
0.412620464037933,0.291201551811401
0.418577692313706,0.286669595105701
0.436637483863798,0.293189011182012
0.443830787178426,0.295699261019991
0.439031112846586,0.284483971275296
0.432646395693782,0.282743059904644
0.448119195729136,0.292072353398246
0.437714057617784,0.292446591074011
0.448876342430086,0.297073935937598
0.443747589799778,0.285850736534125
0.435126576899921,0.289167197811225
0.449005617319233,0.292200909578347
0.444832659863356,0.295045035419398
0.446139307288836,0.298390367933932
0.452105227834768,0.297757859861238
0.488636683167089,0.308004304096169
0.483508546069571,0.302534408524437
0.47397856875673,0.297886691295636
0.472806729593625,0.301359408315196
0.474287580713475,0.299537927172173
0.465115946316854,0.304500220257518
0.459571849028399,0.287412660377755
0.489449194552644,0.297282566048639
0.474781117221622,0.304858418843681
0.442250062402204,0.299714919742085
0.45935434126018,0.30071340696748
0.467630213625558,0.298967334222282
0.457625351966069,0.32343765979652
0.451823441850619,0.321418527584966
0.436120386159857,0.315606986495515
0.481225176845862,0.310104600510319
0.466797782313041,0.31354100914041
0.431758955328537,0.339739895816453
0.477061193852396,0.315048869565906
0.428876679526151,0.311283686563043
0.416952786971674,0.308678114964345
0.414035181213514,0.300968169448993
0.425336707982895,0.295222428516737
0.418551408037942,0.30369663447019
0.480566946790406,0.306507226950321
0.456772118969041,0.301946760300697
0.403386021516024,0.271363134980882
0.461710589533737,0.271191669934641
0.428112457471024,0.270014500830165
0.399554016433124,0.276111797470281
0.438380705485196,0.261060503669984
0.414091551428899,0.251240191750715
0.383654024932922,0.261717163125054
0.381336416690539,0.262310997409364
0.384859367116743,0.249197470191161
0.405637528919176,0.261167940023861
0.475845484615834,0.260204276769357
0.410862148049589,0.249923697840694
0.685827153051305,0.269511807162898
0.620892481786256,0.268894625857718
0.453318760983309,0.248147687361752
0.6305820459512,0.311103267871172
0.709586660311134,0.289403275385857
0.353136776555853,0.252809321046619
0.422759693060943,0.254111643891146
0.55444075881691,0.284407798088961
0.676807653119872,0.270221235872981
0.397352238017129,0.261724815174113
0.423904151966495,0.25044822363391
0.440375799802219,0.236751785697481
0.438785884076247,0.23913407669896
7.42948381461986,0.32912462115678
1.60888193440457,0.41324757031612
1.23214762094663,0.376677436057879
0.603512653435631,0.347667340882251
0.674248383363417,0.297903660683597
0.649984281743918,0.313664859028435
0.694452267692816,0.301172649384734
0.710587803189777,0.282569654793545
0.692558868220076,0.291424714781519
0.682615852351729,0.315391183575137
0.702348792348902,0.30729368599962
0.723986975850915,0.301808752799958
0.76979637790824,0.310446834744174
0.791508655294196,0.301930565721863
0.815851031239681,0.305354021674394
0.798717605195645,0.325349468795534
0.810812605609665,0.332410849587498
0.850254454441646,0.339824102456587
0.831748490890633,0.344019219689753
0.836040879201357,0.353759096369442
0.868194087303199,0.391712182385916
0.887975281248602,0.410272754144633
0.855617664817579,0.379077797255259
0.854704092999675,0.371766124539929
0.863275182271201,0.369705339503194
0.85254217641389,0.374928733524484
0.833956402649847,0.354801804500937
