prob_nor,prob_scr
0.9924009992455036,0.007599000754496387
0.9966854920631946,0.0033145079368053884
0.9982698147972244,0.001730185202775603
0.9982242162222021,0.0017757837777977446
0.998439027119803,0.0015609728801968849
0.9981745120759741,0.0018254879240259681
0.9962737783488339,0.003726221651166002
0.9979075959597439,0.0020924040402561105
0.9928282290988959,0.007171770901104002
0.9964955222830276,0.0035044777169723285
0.9981936779047842,0.0018063220952158506
0.9983580473705895,0.0016419526294104531
0.9982577128527476,0.0017422871472524439
0.9980345004684248,0.001965499531575221
0.9972324194003809,0.0027675805996191525
0.9981927904621414,0.0018072095378586718
0.9900270382232952,0.009972961776704712
0.9978456519346784,0.0021543480653215237
0.9958275832698202,0.004172416730179823
0.996958200880103,0.0030417991198970935
0.9981155373422014,0.001884462657798591
0.9973426340528604,0.0026573659471395613
0.9983078928477279,0.001692107152272106
0.9982195307689228,0.0017804692310771611
0.9940133186270279,0.005986681372972015
0.9979487464348249,0.0020512535651751335
0.9978289829265584,0.002171017073441572
0.9961190880638655,0.0038809119361345274
0.996865561230973,0.0031344387690269834
0.9982204854586249,0.0017795145413752166
0.9983442481865821,0.0016557518134178819
0.9976088376747246,0.0023911623252753497
0.9981938834139464,0.0018061165860535253
0.9978810755233077,0.0021189244766922394
0.998327881360743,0.0016721186392569616
0.9982580812880396,0.0017419187119603436
0.9972748025634265,0.0027251974365735854
0.9982960820370705,0.0017039179629293885
0.9983609361954385,0.0016390638045615125
0.9982506607783181,0.0017493392216818531
0.9940809637719993,0.005919036228000665
0.99808909715432,0.0019109028456800238
0.9983059934690145,0.0016940065309855238
0.9983486072439114,0.0016513927560886216
0.998366536037287,0.0016334639627129375
0.998293987468376,0.0017060125316238888
0.9983090484149258,0.0016909515850741879
0.9967967430142717,0.003203256985728332
0.9981537363482924,0.0018462636517075953
0.9960452593050373,0.00395474069496269
0.9979643898034091,0.0020356101965908592
0.9981810637438933,0.0018189362561067382
0.9982005585707122,0.0017994414292878006
0.9983557651884588,0.0016442348115412397
0.9980556288628204,0.001944371137179655
0.9928712693259916,0.007128730674008438
0.9977520890883212,0.002247910911678701
0.9962609484829199,0.0037390515170800933
0.9929686235791265,0.00703137642087348
0.9903141148149694,0.009685885185030567
0.9977995532031699,0.002200446796830036
0.9983182713608807,0.001681728639119384
0.9982300113211167,0.0017699886788833637
0.9983117785977463,0.0016882214022536743
0.9452347018381851,0.05476529816181487
0.9926774324918506,0.007322567508149501
0.982508727975612,0.01749127202438808
0.9637894578263134,0.03621054217368654
0.9918535957529021,0.008146404247097946
0.9963994301496384,0.00360056985036153
0.9942191133488002,0.005780886651199664
0.9967901050918868,0.0032098949081132886
0.9965962703117374,0.0034037296882626364
0.9982525765762273,0.0017474234237726885
0.9983552675895863,0.0016447324104136908
0.9974991700310883,0.0025008299689116466
0.8771421753543158,0.12285782464568423
0.772669045427792,0.22733095457220795
5.2177505364294996e-17,1.0
0.40801235182281426,0.5919876481771857
5.881394220067636e-7,0.9999994118605781
1.1592856881067509e-7,0.9999998840714311
0.23272186846645007,0.7672781315335501
3.9808162600871416e-33,1.0
0.021503124041958567,0.9784968759580415
2.3608127220611627e-5,0.9999763918727794
0.00841688092541379,0.9915831190745862
2.2036987741861034e-19,1.0
0.5698948425433572,0.43010515745664285
0.9548611822855989,0.045138817714401175
0.9953596962725788,0.004640303727421144
0.0,1.0
1.6679297334913748e-195,1.0
3.701173009333143e-7,0.9999996298826991
3.98120720742471e-44,1.0
0.026735690469428166,0.9732643095305719
0.7565983794054425,0.2434016205945575
0.9483879567154778,0.05161204328452227
0.9940506942560284,0.005949305743971537
0.9979030248759584,0.002096975124041566
0.9979606866824057,0.002039313317594258
0.997828208393115,0.0021717916068849756
0.998097099593988,0.0019029004060119954
0.9965992865631127,0.0034007134368872175
0.9981471030191712,0.0018528969808287615
0.9981023305424911,0.001897669457508898
0.9977273187717571,0.002272681228242851
0.9981598014315989,0.001840198568401137
0.9955379339838367,0.004462066016163301
0.9981452255446902,0.0018547744553098428
0.998383523588899,0.0016164764111010472
0.9978745811203438,0.0021254188796562506
0.9982618169518556,0.0017381830481444122
0.9980329268124398,0.001967073187560228
0.9984035558181923,0.0015964441818076512
0.9984215817046155,0.0015784182953845914
0.998337660528535,0.0016623394714649772
0.9979965941398026,0.002003405860197337
0.9962480949699598,0.003751905030040166
0.9981607970284968,0.0018392029715031696
0.9971389637501126,0.0028610362498873642
0.9970695196629364,0.0029304803370636475
0.9981775042655987,0.0018224957344011889
0.9983294810425473,0.001670518957452697
0.9976830540529396,0.002316945947060403
0.9984012047553019,0.0015987952446980115
0.9938967074619948,0.006103292538005182
0.9978232893674042,0.0021767106325958135
0.9983679070899405,0.0016320929100594665
0.9982887893116783,0.0017112106883216103
0.9982922041606394,0.001707795839360677
0.9981923377990644,0.001807662200935583
0.9977763713868716,0.002223628613128386
0.9976965344972423,0.0023034655027577185
0.9983687005651999,0.0016312994348001912
0.9983600909272439,0.001639909072756109
0.998394581576884,0.0016054184231159361
0.997871510976508,0.002128489023491991
0.9982347193593872,0.0017652806406128045
0.9977189728495044,0.002281027150495698
0.9978101438190485,0.0021898561809513954
0.9983583341499647,0.0016416658500352987
0.9968072374953836,0.003192762504616417
0.9979811272155653,0.002018872784434644
0.9970795917773662,0.00292040822263386
0.9982808429027333,0.0017191570972667635
0.9980121708212475,0.0019878291787524993
0.9977691195422179,0.0022308804577822034
0.9970778350655564,0.002922164934443631
0.9982649698864346,0.001735030113565377
0.9977855460092544,0.0022144539907455116
0.9977184883541793,0.0022815116458208134
0.9945043272776486,0.005495672722351317
0.996072078557404,0.003927921442595966
0.9971779073188625,0.002822092681137402
0.9970833167839869,0.0029166832160131898
0.9982111236161685,0.0017888763838314985
0.9983065619372595,0.0016934380627404919
0.9972477908777523,0.0027522091222476623
0.9982918996350496,0.0017081003649504166
0.9982452107783254,0.0017547892216745718
0.9983133633125649,0.0016866366874350811
0.9945835424867155,0.005416457513284375
0.9976757035442256,0.002324296455774417
0.9975959680924035,0.0024040319075965457
0.9981828009579954,0.0018171990420045175
0.9981589193443661,0.001841080655633884
0.9972361906872954,0.0027638093127044633
0.9952926781215675,0.004707321878432504
0.9860267317958058,0.013973268204194225
0.9972795115165894,0.0027204884834105747
0.9982579955146825,0.0017420044853174493
0.9982296914391975,0.0017703085608024652
0.99762085180269,0.002379148197309913
0.9979325116185614,0.0020674883814384725
0.9963165466949286,0.0036834533050713095
0.9982368283918881,0.0017631716081119308
