sigma_us_filtered
0.198284604806931
0.20451246795401773
0.21068337829406922
0.246870912856493
0.227731843302665
0.188484983997973
0.19666618428234797
0.147712494574486
0.187937310069826
0.23840426345281598
0.219956291475319
0.221413599382442
0.200804933095947
0.187774964557984
0.208431936089407
0.20726961156637697
0.225831577511176
0.22892200952897002
0.266644624497989
0.265249394711307
0.2468777726744
0.291508595071042
0.288841377285252
0.27602718767231105
0.284572239400457
0.283892294928097
0.294498325916452
0.328422195162296
0.312570119386812
0.303896400138488
0.287301027076453
0.296362341435992
0.302084979740474
0.326298200611846
0.32768231582571
0.32087298370604606
0.3012718388337631
0.299880413638588
0.303769698909003
0.264123990963005
0.270040844200786
0.305092792988917
0.309218048485266
0.302111252878243
0.321153011786973
0.299253418747245
0.298515194544816
0.337669063829946
0.290598096814849
0.25697052471181303
0.340997956165521
0.324359568546298
0.33735877071649595
0.313209895143176
0.284060169405536
0.35976794105591503
0.329584866717373
0.330665762250825
0.382398015499488
0.307346771733063
0.244232247377562
0.289766922382889
0.347044609229003
0.322629679913174
0.393800519403501
0.348022343918524
0.310245580215237
0.369604123637563
0.32344803096577
0.319844540016157
0.352622471722141
0.290731739544217
0.25948592009194
0.293634110977793
0.31974588184807795
0.367001072041777
0.423791941878105
0.32723936791293495
0.33103004571825834
0.3347152581241765
0.33829637232841575
0.34177486564128146
0.3451523131224809
0.34843037590859405
0.351610790223391
0.3546953570594265
0.35768593251617176
0.36058441877730146
0.36339275570760526
0.3661129130482738
0.36874688318798465
0.37129667448623455
0.3737643051246916
0.37615179746193905
0.37846117286681175
0.3806944470055633
0.3828536255583092
0.533000589412636
0.557511224920319
0.483064524684082
0.444592909718254
0.455733173602994
0.447396526658534
0.461070896263154
0.537532886751798
0.56973893923857
0.582020457448104
0.563759514658348
0.549279822693676
0.524157959572848
0.545058535886115
0.624920168289996
0.655769602237633
0.59519193044326
0.549635505267478
0.535514822818665
0.558500590807807
0.543962840445263
0.545334781766959
0.546282453312255
0.5764303376869
0.608537267647004
0.598795208217436
0.597665634439358
0.615898083370904
0.630390649777528
0.621946719984109
0.663037596250861
0.672331085735876
0.692901903156061
0.748937356306965
0.685190513606614
0.624042856432142
0.621925859318513
0.611461346746493
0.59543939337217
0.585915113697338
0.566595869616064
0.538960742196225
0.502904785836688
0.495101407349223
0.510006532753118
0.520878924293333
0.501629805022942
0.507304271629374
0.536488927898223
0.550748903169409
0.567049895543647
0.584771280130879
0.596321774347082
0.603927252157035
0.632646651979304
0.56232050673611
0.556153955484594
0.558786707086073
0.573115558637883
0.570982336175769
0.579358895104997
0.600740417552885
0.598213653782659
0.600860741093656
0.618510131021833
0.637092213360588
0.623159181561278
0.613649469375067
0.579026544345865
0.597497760715336
0.628072423792456
0.599355670928351
0.622814219186007
0.644972264612389
0.652619854553343
0.633608648850435
0.620203741634122
0.590071850614406
0.634791554238337
0.672315914862374
0.582078950633091
0.645829146478771
0.616849949292448
0.581578941859522
0.570206248294144
0.626221245423752
0.600628626771626
0.602044292969485
0.61266734151702
0.644940349464591
0.649966839784887
0.614264628585631
0.589448589990311
0.643294690622664
0.650270646813199
0.67075639848247
0.643358322061698
0.607904927293345
0.559016142727794
0.614979839811327
0.549506365527321
0.600845666981392
0.571411832841025
0.537738792199961
0.511080083366647
0.594988315910671
0.511960160206585
0.4656381140277
0.527624801294871
0.492405739801168
0.469652629918654
0.523811241584949
0.462039359934003
0.41518804553704
0.456448810348007
0.37696701033541
0.372182654685511
0.432735333911775
0.438885927228354
0.406132404849474
0.413267223798315
0.402627248521478
0.379642378854588
0.489603321706795
0.409866313219222
0.436281509843028
0.410524466585865
0.439712826742157
0.455623032687824
0.521753420718008
0.454000308996785
0.368462294118848
0.3710212146643161
0.37349775301714183
0.3758939313386061
0.3782117713440131
