sigma_eu_sim,state_eu_sim
1.2516953515817035,2
1.0525159856886086,2
-0.48597612849443333,2
0.84273160530332,2
-0.0015302890734430823,2
-1.1438702531223597,2
-0.3782064679720314,2
0.25639097125200483,2
-0.7805848703169992,2
-0.0018618776702657954,2
1.670438981599019,2
1.9860256371799758,1
-0.4366532470752658,1
-1.4537373427062434,1
2.098295516468871,1
1.3169926100269027,1
-0.5332190362810623,1
0.8049657817637123,1
-0.044769750183969226,1
0.34281397383851697,1
-1.9717278747314793,1
0.2535518774902758,1
1.503793113756712,1
-0.9233992845219801,1
-0.18220550710169953,1
-0.8307130033192972,1
-0.2515974949188438,1
-2.021387822363302,1
0.18790403307937367,1
1.0075960844403808,1
1.263938092570213,1
-0.38191110942751827,1
-1.0789275016030744,1
0.5955092871225138,1
-1.4079273393100735,1
0.3597488907922054,1
0.41880540615349054,1
-0.3819432062747198,1
-2.9140925055288336,1
-0.14583019814413056,1
-0.027250580199013837,1
-0.09769458944573665,1
0.4068646840829287,1
0.2453330547757581,1
0.21372100556427642,1
-0.0945419571794571,1
0.12783563335889503,1
0.18577997865992638,1
-0.7649861868070916,1
-1.1795240740899393,1
-1.0422432232028969,1
1.2636244232616152,1
0.005065551854479266,1
0.366940598959108,1
-0.47278159729092856,1
1.6753527131157655,1
0.6624347257044176,1
-0.6580672847052533,1
-0.917079893122844,1
0.05004310275866457,1
0.7781992524335622,1
0.8147764003602579,1
0.21171506604080165,1
0.22728816974879773,1
0.9408743508541301,1
1.2011317068386287,1
-0.3706934062656208,1
0.9450595315342492,1
0.8855087998953136,1
0.35928735826524494,1
1.309845235924927,1
-0.8376329515547899,1
0.007536145678654852,1
0.4944176266749749,1
1.1355252888102818,1
0.648383676497175,1
0.573155208456354,1
-0.5477903167761843,1
-0.18228199618002094,1
1.6646829459588521,1
0.4257510161337166,1
-0.34745868269305186,1
0.026341300547393302,1
-0.38888804952247863,1
1.1225063299839142,1
1.5758472039971596,1
-0.6714503809480905,1
-0.6498826441370503,1
-0.1731956785837226,1
-0.8488886769098196,1
0.8558900567722951,1
0.5317452340523214,1
-0.5473206196371849,1
-0.8189474017404549,1
-0.031501806761245824,1
1.8245593875436505,1
0.00813565302253552,1
0.6241510530698126,1
-0.6371903044713685,1
-0.07666843048029384,1
0.9469479981125491,1
1.1018551616518262,1
1.2929825069769383,1
2.254634579758449,1
-0.0970819996223382,1
-0.09182084168944679,1
1.5740203431868018,1
-0.9042410790348313,1
-0.3167075070217801,1
1.0995634519592072,1
1.2552311301543133,1
-1.1197126410047633,1
-0.017851239460544392,1
1.210518081751251,1
-0.25981624535375036,1
0.17266797362099895,1
1.4056684314681258,1
0.35638454883137966,1
0.466664534294053,1
0.6127817293944781,1
1.4400582421518116,1
0.22751651548076507,1
1.4929584021550901,1
-1.4756345191012141,1
-0.35901326990115723,1
-0.04357032554505537,1
0.048221821624450295,1
0.27953343983431794,1
0.34921255912909466,1
-0.3748195037836607,1
-1.56616627083432,1
-0.08359511566594248,1
1.586777162477848,1
2.188013974917274,1
-1.5450270201872527,1
-0.4777012849047515,1
-0.4866040830349896,1
-0.44941494946825267,1
-0.18773405772437102,1
0.010582315948130167,1
0.33046254602255376,1
-2.5007004508259305,1
0.06097039329713179,1
0.36803350615720826,1
0.48983063457593307,1
-1.077350171991693,1
0.821710889141561,1
-0.25831733869752466,1
-2.2327617223621807,1
0.12088717330245327,1
0.8985561031803263,1
-0.21847337857827742,1
-0.1630407658879284,1
0.5450394353117782,1
-0.5559786638063865,1
0.32519769369945095,1
0.8807804655698249,1
0.6388317265449222,1
-1.027705744574237,1
0.7276713330951035,1
0.5710920196553525,1
0.6497760771791472,1
-0.2578285615184383,1
-0.4056963422722801,1
1.2634141663757694,1
-0.3248795336983219,1
-0.7214727251167611,1
-2.1674856451478512,1
0.5943821500076278,1
0.21181928386694873,1
-1.3286318168676408,1
1.2989879892222544,1
-1.3350982959216344,1
-0.6340645361795989,1
1.8029047137458662,1
0.577467061750504,1
1.6756086943188173,1
0.7311249001343628,1
0.0306420405615664,1
-0.46267556606061744,1
0.46224639401630335,1
-0.7915885568881184,1
0.8611266665224618,1
0.32310217078904085,1
-0.5680075223024857,1
0.4246941485455881,1
0.977994033021056,1
0.6764873774765128,1
-0.22696348422322532,1
0.365351235350804,1
0.9809224412502332,1
1.7890525969792488,1
0.5350618177348037,1
0.2942243490116247,1
1.0974257893459431,1
0.4147689296272991,1
0.39281989485892066,1
-0.6825621992590895,1
1.8164127087605164,1
-0.05049913480997738,1
0.030427757185310697,1
0.6266703480371658,1
1.3648546786482936,1
0.6655783335808071,1
2.393411044765368,1
0.1943041814465057,1
0.7444805640341803,1
0.5337089205009031,1
1.1034400754924982,1
0.6333571088852101,1
2.244208632221914,1
1.000879534674486,1
-1.130995147887661,1
1.2124974365373462,1
0.5619397056058345,1
1.4264757166233337,1
0.5312511659712308,1
0.6324357611264029,1
0.09771338731770843,1
0.4808641673620511,1
0.48769611039655664,1
-3.103837815121748,1
1.1297058486302864,1
1.1346358139181596,1
0.11385208244238648,1
1.0316420888452302,1
1.5564448016364187,1
1.5286393474603714,1
-0.9188293747898538,1
-0.9935346512784718,1
1.8836370313873438,1
0.28333620036563656,1
-1.9588350247445983,1
-0.8671113716838583,1
-0.15131597759232931,1
-0.23162221974405525,1
-2.111665384023095,1
-1.51147287132995,1
0.5225412450160402,1
-1.158862746708517,1
0.2707665918671992,1
0.0980958161190292,1
0.5913124178273002,1
0.42087759888564746,1
0.2980361727376105,1
-0.6877442846108855,1
0.5436315449834347,1
-1.2418820981503869,1
1.3181472568064245,1
1.7078316463754137,1
-0.6701721334740997,1
-0.7854014854585968,1
-0.05057152405456512,1
1.1317971997742888,1
0.9546275101086781,1
0.9257074373630095,1
-1.0136115576032725,1
-0.6644942867306862,1
-0.22089507799851096,1
1.0633717016927369,1
0.7590284246036144,1
-1.8151168611425423,1
-1.6741660521898778,1
-0.23873856967577128,1
1.0367358409576035,1
-0.430025856699,1
0.07737218386921148,1
0.8657025184575746,1
-0.36948581390896285,1
-1.04942276093753,1
-0.26782596163036376,1
-1.4567437098619824,1
0.317758368487422,1
0.53727381573677,1
1.0956043977340586,1
-0.8299743830404956,1
0.7729788016114073,1
-1.5183320019518824,1
-0.8495611289736188,1
-0.882044511323984,1
-1.0329599994439185,1
0.5690330632702097,1
2.4819636169047676,1
0.4454697552829301,1
-0.6481495033411083,1
0.28615098490809343,1
-0.7846684514214051,1
-1.5613169361846857,1
0.04276968858829689,1
0.6389539894703523,1
1.1042402621010203,1
0.8575549212932507,1
0.9869547232446746,1
-1.3545050543462367,1
-0.8081948260716106,1
1.0042640594417205,1
-0.06040699447398533,1
1.0034365876488067,1
-0.5899299970057715,1
0.1464030388069157,1
-0.5692730097381057,1
1.806721131857289,1
-0.503840269371762,1
0.9373534121890057,1
-0.8931360642450027,1
1.3940546003331202,1
-1.3206469382293002,1
-0.7503310174366903,1
-1.7517507401820696,1
1.5024945970316628,1
-0.6024323262335577,1
-0.8881273052476624,1
0.1763850074970153,1
0.9863021767249631,1
-1.0261107896939667,1
0.7860429015522648,1
0.9725591986401271,1
0.4454502750980858,1
0.4482569387935955,1
2.653671123620671,1
1.1205100395396472,1
-2.394012358071372,1
-1.0705716133314234,1
0.3231891942792744,1
-0.4317640122071255,1
-0.12164543189436909,1
0.7342881018711853,1
0.01635638583706177,1
-0.604105588892717,1
-1.6431730734231456,1
-0.286236277621013,1
1.5966140046761599,1
1.6298944548550136,1
-1.9875516140995044,1
0.08861867562804047,1
-0.5441418495063767,1
-0.8223219532961556,1
1.8748651113849837,1
0.07901229610420395,1
0.1289551882491242,1
-2.69594543165263,1
-1.1617617252576147,1
-1.351932707171745,1
-1.2534817369972224,1
-0.5216302253987936,1
0.2831795979305325,1
-0.25913705310190954,1
-0.7647880328199033,1
-1.2865024636169953,1
0.11281481123226497,1
1.6215299207683929,1
-0.5169170173264424,1
0.5927122491073371,1
-0.6070212736280312,1
0.3456869175568453,1
1.6572575433641261,1
0.018386560038608578,1
-0.5090208063832191,1
-0.30685850545986654,1
-1.3801991031052683,1
0.7189711348064493,1
-0.1454604520492327,1
1.0633290424550628,1
-0.17605333060147413,1
-0.6032636530241539,1
0.7997563083592465,1
0.7424247220592285,1
-0.5376620184242026,1
0.3702577297361969,1
-0.937228726830913,1
-1.0245440539872301,1
1.141532010592766,1
0.5849299577457592,1
-0.14641407627883898,1
-1.5884600812923524,1
0.6818684043835358,1
-0.6163723026909234,1
-1.2113081650513624,1
0.8520535468039265,1
-1.1449432156833643,1
-0.4841277401981849,1
-0.36523420388435995,1
0.8127991158167647,1
0.1336605415415026,1
1.1683652083939864,1
1.1775644724317342,1
-0.9358392823777607,1
-0.20511125918060724,1
-1.304306247768544,1
-1.1865203352443907,1
0.6877865683163504,1
0.7562417531942406,1
-0.28620562272360767,1
-0.9615626808936351,1
0.5272669340981849,1
1.3648612695974953,1
-1.5633207364114312,1
-0.2317200955748784,1
-0.6317186798603878,1
0.5214816586268224,1
-0.6262607564694036,1
0.26253492377547655,1
1.7672686515401566,1
-1.38763128286115,1
0.8353542070942378,1
-0.6963908135004685,1
-0.9939714980158838,1
-0.9689443046672381,1
1.5023996550278929,1
0.3850222680041745,1
2.2788814957235695,1
0.7418456505542979,1
-0.8676845246045735,1
-0.6516266113077875,1
-0.36826484687875943,1
-0.247619759723359,1
-1.2704026292700032,1
-1.4203196076320634,1
0.23280403908140032,1
0.13016127643622097,1
0.19672187680477832,1
1.3446671539726638,1
-1.229093203486689,1
0.2145989817598375,1
0.10719977158661803,1
-2.0289912272234694,1
-1.386631668744429,1
0.0842332745724049,1
0.9660194441096805,1
-0.17149397690373286,1
-0.6460268964864885,1
-0.4511968865666549,1
0.8753553189444738,1
-0.1649506570774695,1
1.8473382662664806,1
1.3876419457216345,1
0.1160263900488657,1
0.5281155455808989,1
1.4594927122500971,1
-0.7489616608220032,1
0.7293726859863291,1
-2.5203393919457597,1
-0.12411899151571502,1
-0.6569689185715236,1
0.322124216055342,1
0.6352639814897241,1
-1.6815407827289004,1
1.8957841842772463,1
2.244627484383735,1
-1.678201978322871,1
-0.10718495439523222,1
-0.3822406486841239,1
-0.11292603017926224,1
-1.4934276786327765,1
-0.6007168920717059,1
0.42716784663829876,1
-0.6379886085238646,1
0.0590931045715839,1
-0.4739513718949253,1
-0.7695359744453494,1
-0.549656730611715,1
-0.9541880183613687,1
-1.0396446790826122,1
-0.09483665622378833,1
0.7608088381566065,1
0.2154471560385637,1
-1.893920578229954,1
0.14183722934695805,1
-0.9885099997755462,1
0.5084431535568773,1
-0.35385697099847374,1
-0.4490032441851739,1
0.4228073024775271,1
-0.2383116277257274,1
2.259074288976371,1
-0.2807371046543194,1
-0.130100521133169,1
-1.4972530279411729,1
0.7048654047918486,1
0.11014207610784052,1
1.3141383295887312,1
0.4641540599787623,1
0.8520958383664471,1
-0.056507871827418565,1
-0.07025375747041086,1
0.542730049885047,1
1.853806739281021,1
0.238551351448999,1
1.2601466027180774,1
0.5976841146976932,1
0.6124457503842404,1
-1.2643759564458428,1
0.09238166952386057,1
-0.03923143992038054,1
0.3050462192537473,1
1.4145469080916828,1
-2.514834495731088,1
0.1430824924585796,1
-1.0588779971950366,1
1.5794809282901483,1
-0.27303077525305186,1
-1.9777491553948092,1
0.312397492867845,1
-0.7202784064961514,1
-0.6633966107382248,1
1.3537422703688888,1
-0.31081661852465603,1
-2.5404467121938774,1
-0.9525311752186258,1
-0.4470337897645007,1
1.2823896382340845,1
0.6520046250116119,1
-1.369363305998281,1
0.3830547407249049,1
0.8156452319617725,1
-1.6723102507632988,1
-0.04218553845849983,1
-0.8170408527327117,1
-0.05584494007378935,1
1.0576301037870728,1
-0.713448883847492,1
-0.5370354469912628,1
-0.05862765871081908,1
1.2888269377163981,1
0.5240750059565961,1
0.2903778008196968,1
1.5789313683091957,1
-0.4671728119866788,1
-1.3403095559789013,1
0.3421707067457107,1
0.06708449591888364,1
0.9475157427741709,1
-0.17818441962604578,1
1.185819661172023,1
1.154298138681599,1
0.15843035606399797,1
0.7767515429428781,1
1.510313726681011,1
-0.04170502938339832,1
0.11008611292778091,1
-1.04549275434784,2
-0.7487877049461841,2
0.7913870443863783,2
-0.4327488907145657,2
-0.8746194229128514,2
1.5096390597474167,2
0.004418112826377037,2
0.6890741943483224,2
1.0165477622522834,2
-1.267811505695811,2
0.18959135143527633,2
-0.44079676459278255,2
0.4157786946287499,2
-0.09498300595988489,2
-1.060724763534709,2
-1.2504029870061661,2
-0.24375634437179783,2
-0.6861131652920599,2
0.046858601429492344,2
-0.12996508607138335,2
1.0206854114087598,2
-0.2457335481923754,2
-0.10438893757552806,2
-0.7561305940083036,2
0.18976379073612637,1
-0.11991496921175306,1
-1.0254522831267026,1
-0.29098676133064727,1
0.2543802905612371,1
2.0334211603740395,1
-0.5523836245314905,1
0.025543844733942903,1
0.4165295862910648,1
0.04738299548506377,1
0.5777575108313775,1
0.3432394301667217,1
0.24239352142703433,1
-0.10091965452771771,1
-0.7090072054068912,1
-0.7832685567910934,1
-0.5755254381631874,1
1.5493310291479847,1
-0.3827872394877889,1
0.872784968257545,1
-0.554293461059181,1
2.3299186339805487,1
1.3435810593412367,1
-1.6218441610959973,1
0.6239848387486051,1
-0.6298915936368841,1
0.49942793672865887,1
-0.1912875734420987,1
-0.12942164864567093,1
0.7825497502786823,1
-0.1956471597709332,1
0.336852608048281,1
2.087582848269829,1
0.683608966295144,1
0.7453507855764202,1
-0.27618534427124924,1
0.5271906194522368,1
-0.5934841600527325,1
0.7790330662110144,1
-0.11538946415086873,1
1.191628980531185,1
0.14921341327432136,1
-0.889648215646609,1
-0.6448853862050534,1
-1.4410568326127937,1
0.7018891393828379,1
0.8358376757061775,1
0.16952385818030455,1
0.11797602573990137,1
0.28148173219347616,1
0.6411433126502738,1
1.4639105495841374,1
0.3920969051072243,1
-0.7814943988967274,1
1.1761498125977436,1
-0.13907971654573845,1
1.142608128214526,1
-0.1209027350894432,1
-0.601256058240098,1
0.03241939346267936,1
-0.07796080733164089,1
-0.5715725838997917,1
0.08573302072460526,1
0.10406575996624415,1
3.0664781892550264,1
0.947174943827848,1
0.19194496233394953,1
0.7428290817089277,1
1.110713987606957,1
1.0248921388269625,1
1.0848933777480292,1
-0.13123439255607441,1
1.5713965193680854,1
-1.225217554617071,1
0.5833233400314007,1
1.1385279708220342,1
0.3578287133269283,1
1.2375338037384482,1
-0.8625619812907688,1
0.9136941607741851,1
-1.2453975063950369,1
0.74274163672427,1
-2.6285066886398143,1
-0.7153344848562397,1
-0.04563735372698831,1
0.32148449587377986,1
0.332165096925073,1
0.4935052367897953,1
-0.008049774987617851,1
-0.7545637135151426,1
-0.3650857737986189,1
-1.4528017781631744,1
-0.11367578377970754,1
-0.8298464859491194,1
0.48413157657486183,1
-1.7929481323900103,1
-0.9506156746039756,1
0.40767090849504795,1
0.8798307349169445,1
0.2686067000908717,1
1.966461537467314,1
-1.026769643537176,1
-1.5467403592935904,1
-1.3359185185749611,1
-1.7645922053020973,1
0.24845344634056526,1
-1.2117612074626645,1
0.08091790681130674,1
-0.5998209169745962,1
-1.9992517670396732,1
1.1322171141221684,1
0.9820965249432516,1
1.3888251053302894,1
-0.7242616529849479,1
-0.46357724744955,1
1.1547487612613594,1
1.1769252425250123,1
0.2283509346854367,1
-1.5075497234131103,1
0.7017587426655176,1
-0.8358857136086209,1
-0.056697028317171036,1
-0.6005810132852116,1
-0.2804302765473113,1
0.8372400155064607,1
-1.0542226494637812,1
-0.5989208670902485,1
0.7111595402129978,1
1.0932526786221166,1
-0.10891029130355899,1
1.7157746040351074,1
-1.0931844631661007,1
0.43468516646145994,1
0.6517525873753443,1
0.3468464312045233,1
-0.23561937521989065,1
0.3351054623323759,1
-2.3120534684488163,1
1.3466737548030867,1
-0.7733674687991254,1
0.08806305044440627,1
-0.05435654832015932,1
1.3619374718688795,1
0.6580529425941618,1
0.9800016982671936,1
0.41765923122527265,1
0.3611819881637981,1
-2.063283225491885,1
-0.6428563610697112,1
0.9471704041859154,1
1.4359373063156098,1
1.2953811947344769,1
-0.4387914400743356,1
0.041079172840253995,1
0.9025159563876683,1
1.295560222583671,1
0.9010131276353673,1
0.7396860061832929,1
0.10924795038030215,1
0.7319004143092792,1
0.005418899167505843,1
1.1535361241311084,1
-0.11969469230834826,1
-0.7391183183159422,1
0.350423175640906,1
-0.01997109423717368,1
1.0497720289376984,1
-1.9998966215307026,1
-0.781425077776487,1
1.684019406497076,1
-0.7225028090393297,1
-0.4180029332067222,1
0.3356547510510261,1
-0.22035673539833875,1
-0.253866243218488,1
0.20341396213159824,1
-0.3844738215982092,1
2.191384152389598,1
-0.6496876912799961,1
0.2816517234605189,1
-0.2142911525476198,1
-0.759089839903759,1
1.571980015800583,1
0.8896394207077607,1
-0.5001543955450046,1
-0.28206301720740734,1
-0.49235810552350273,1
-1.305376801110213,1
0.8020489904597614,1
1.2412225139603033,1
0.6453917243527106,1
1.466153126461609,1
1.2027289433121409,1
0.8440916160968809,1
1.4940918132747925,1
0.701297690549369,1
-0.8170673870889986,1
-0.6129111018545563,1
0.23507927773021936,1
0.2643131504626272,1
0.014513195410426907,1
0.6067471735248081,1
0.036627033212580505,1
0.10839149488745753,1
-0.222359696071776,1
-1.8699494055582129,1
-1.7832856692152554,1
-0.09060655092778093,1
-0.3570478473384316,1
0.6171438521646452,1
-0.20588473009445485,1
-0.06447190683128858,2
0.46282420550386955,2
-1.0730548343238735,2
-0.6808049085474152,2
-1.3087734404804108,2
0.48768137020755686,2
1.7091062513400563,2
-0.3674026367100993,2
-0.3232246473752832,2
-2.449069792588984,2
-0.1681125978910528,2
2.001746974133659,2
-0.16838930609717456,2
1.4277915203754443,2
-0.36915882263363314,2
1.7647276767446065,2
1.6218533668373836,2
-1.520910255087635,2
-2.1113835941270493,2
-0.324658214354112,2
-0.1554090522574271,2
1.7801813641912894,2
0.5308408909771198,2
0.17204085278576187,2
0.4287965227929154,2
-0.5142867977852458,2
1.522486129748513,2
0.02296937480672279,2
0.3182673677977411,2
0.9831875826312297,2
-0.6536830487943048,2
1.0699726588877074,2
0.04365103967659335,2
-1.4794034054417329,2
0.12141377180219821,2
-0.19898842060410354,2
-0.02724155868125957,2
0.5904223012368347,2
-0.2361000656597329,2
0.37127587860996825,2
1.6167183114981365,2
0.4665544999454803,2
-0.7883576002769506,2
-0.05231897327825202,2
-0.04569980021737526,2
0.5427542037154502,2
-1.2834344421526114,2
-1.2203493973023054,2
-0.8620246198911807,2
0.3786694767459566,2
0.09956522099316158,2
0.3226581100017864,2
-1.4185336610437949,2
-0.8276384426124203,2
0.030254834714355836,2
-0.3657743067739369,2
-1.886909813751456,2
-0.7630292376208111,2
-0.6284221004269271,2
-0.24796677689220156,2
1.5080603933506067,2
-0.8282705321037196,2
1.3768057297251959,2
-1.834785023461472,2
-0.5955966471293274,2
0.44417281384622576,2
0.743328481092847,2
-0.7556278156118896,2
-1.6655188295018062,2
0.7542643997097767,2
-0.2714849571577976,2
-2.032906873847939,2
-0.041051559017898344,2
-2.1282375235141786,2
0.07443495288833607,2
0.545926428293071,2
-0.9985370598487204,2
0.2686214694650249,2
-2.321377346655115,2
-0.39269415224667253,2
0.21541618617683453,2
0.2267633396150394,2
0.12519472406367563,2
1.3902421463174797,2
-0.9604087773214389,2
3.035646252155198,2
-1.6215967625592334,2
-0.8243903328423856,2
0.9175156056238225,2
-0.17159424281753385,2
1.9910143103910143,2
-1.198158686230274,2
-1.0291300809100192,2
0.7198676999450251,2
0.6617682748945718,2
1.85208587751154,2
0.2956945633031867,2
-0.12863167259058833,2
-0.23854539071898856,2
0.33014057527675794,2
-1.0284553500295284,2
-0.33077396624333466,2
-0.35796576118198153,2
-0.4301488209174592,2
0.40989961004459213,2
-0.20931163708800843,2
1.5837919861948349,2
-0.03755137904222827,2
-0.5680786935718068,2
-0.4346980353305309,2
0.35387801946959346,2
-0.4181286836415719,2
-0.7187995763275861,2
0.016457727554215283,2
0.025140630703132622,2
1.1160210941595181,2
0.5208342160056659,2
-0.5604304206303455,2
0.819389983863327,2
-0.673811334642467,2
-1.8040577189821214,2
0.09520787144525752,2
-1.9778745129581636,1
-0.7398570849426976,1
0.000523754378380443,1
0.8042459366893359,1
0.12650754353419935,1
0.1100537154768573,1
0.21193169148280017,1
0.6490154057580007,1
-0.33856712737541883,1
-1.2819180895400057,1
-1.5688003137717448,1
0.6238870007162998,1
0.2465660174526663,1
-0.31024604056749994,1
0.9800669602020333,1
-0.6419936640480566,1
0.5152575155996391,1
0.13981625865447683,1
-2.153273058277324,1
0.8104287167612021,1
-1.7517488487536916,1
0.9555119045072826,1
1.7391462495762087,1
-0.7243609058430928,1
0.17479476104616085,1
0.6051804471126853,1
0.49255151118733015,1
-1.2328739395908603,1
0.5250755984249748,1
-0.9535907810028247,1
-0.6981579332265713,1
-0.45882727922854605,1
0.5173661010134724,1
0.9496792428266323,1
-0.7077839861054601,1
1.0318378592509663,1
-0.11355451555013744,1
0.24819811031653055,1
0.533185847791596,1
-0.359215816425472,1
-1.470957810126716,1
-0.5021276704727035,1
0.568734646335103,1
-0.01768018264432218,1
-0.3287492475714948,1
0.06971944896169639,1
-0.23455015135924362,1
0.7452964895175946,1
-0.7974411324805386,1
-1.1158334568751023,1
0.07105880801625113,1
0.9810856442189947,1
2.4199120480858336,1
-0.6127659299734357,1
1.4630289324850272,1
0.6971355291266911,1
-0.4510687853949104,1
0.03115730047877649,1
0.5261568619566085,1
0.6333293091162249,1
2.2802989019835342,1
0.23142065942655546,1
0.8645937490652852,1
0.3406178002493635,1
-0.34196139539790665,1
0.17184841690373193,1
1.5353670773961192,1
0.5190491239350503,1
-0.039725757167075534,1
1.2841785582377176,1
