sigma_us_sim,state_us_sim
-0.8096150352266971,1
-1.0548770968793157,1
-0.8708252146437537,1
-0.18625133902308272,1
0.7241275068053126,1
1.8539871803794927,1
1.917912598559574,1
-0.8774033508094718,1
-1.7583645634877767,1
2.3981995510769547,1
0.7029564237325522,1
0.2061582995991795,1
-0.7591440180856923,1
-0.13653567426497068,1
-0.7250884108244415,1
2.1358848228528626,1
-1.1390936621320404,1
-2.335374013903663,1
-1.6304514698551535,1
1.1858269974025004,1
-0.3500857772333822,1
0.11024588914194985,1
-1.0216767679369534,1
-0.168419625321849,1
-0.375779968466823,1
1.940186688579959,1
0.42611984485890536,1
0.5616413794570619,1
0.5941593501442104,1
-0.5521891048313463,1
-0.0025530684076472392,1
0.9586623077309623,1
-0.4597788134316241,1
0.5639655043110023,1
0.6148721779643139,1
-0.39603878431384715,1
0.656019523816739,1
0.35389639414740204,1
-1.0651723472980477,1
0.4884510130939622,1
0.46970213600623273,1
1.9103447118816266,1
0.42271898381151685,1
1.4068483149602657,1
0.28500744001904615,1
-1.1564588745630322,1
0.2510419679271151,1
-1.3231079477008507,1
0.09551574429661239,1
0.6290507087354761,1
1.2910167727388544,1
-0.8264335322617871,1
0.4935489625148737,1
0.7611848127190818,1
0.42773906359756664,1
1.987470907166456,1
-0.6449365827031761,1
-0.8181810548152905,1
0.4347162543026215,1
-1.4658709804641246,1
-1.3917087153334509,1
-0.0429971845222007,1
0.9701543210390413,1
-1.270024178800756,2
-0.37399904508959314,1
0.6283678114244136,1
-0.33611042624024423,1
0.4912295465820091,1
0.6760703378772791,1
0.6590417484297867,1
-0.16288848697870317,1
0.5651590244241237,1
-0.8625661265334228,1
-0.8501930679060514,2
-1.55721771881176,1
0.2605915652365497,1
0.20868867709044972,1
-0.767432192063929,1
1.953289710793155,1
-1.654624826185775,1
-0.21229262786503666,1
-0.3539775355064673,1
-1.3393450747977995,1
-0.7768404231920967,1
-0.557104421882739,1
-0.8521338356325638,1
-1.3510020581050004,1
-1.8231271824917663,1
-0.24630701411888,1
0.09306930950695665,1
1.4769299875230641,1
-1.1378606159494837,1
-0.6843801035868241,1
-0.1437616828742461,1
-0.7456131275583823,1
0.7929114796994198,1
0.1684712839817924,1
1.9015132279174365,1
0.6119916410209646,1
0.4123326940881332,1
0.21688401445423142,1
-1.746707777882346,1
-0.010686365036494946,1
-2.030519054368351,1
1.528128833196361,1
0.42611663213762146,1
-0.09505863908137578,1
-0.8339539749188675,1
1.360111470115351,1
0.4303443165849812,1
-1.725282231359752,1
-1.0488951709803056,1
0.41967006001273666,1
-0.7621948490626618,1
-0.2295413322643974,1
-0.1342807130627642,1
-0.40370136383429805,1
-0.27824197392078753,1
-0.8234586628325054,1
2.460762605556935,1
-0.055446273964599425,1
1.3214826527044001,1
-0.4409261662154253,1
1.1650170924105847,1
0.05622652833651614,1
-0.2688844885887518,1
0.9818077011179591,1
-1.4887630700328767,1
0.619469616303136,1
0.25165064983689844,1
-0.16488263817602228,1
0.39806324638739826,1
-1.3979552738499454,1
-0.5750957962904953,1
0.6472128172415881,1
-0.7492310944642444,1
0.17971103274334377,1
-1.1232229153575275,1
-1.0128007336051654,1
0.24482661749614454,1
-0.6613215770134663,1
1.1968265166604048,1
1.3169425938275234,1
-0.5021884653594358,1
0.5901366779213099,1
-0.02493614957133912,1
-0.19499667501874915,1
0.6218843306387045,1
0.38236175432432734,1
-1.18997658615181,1
1.0240973723742974,1
-0.4422579311337143,1
1.7149983738070647,1
0.5208736898767635,1
0.7661619429679414,1
1.3266172588980092,1
-0.745478435358798,1
-0.9859053602998604,1
-0.655424280493069,1
-2.327965862662886,1
0.09108543708823344,1
-0.6562909111721492,1
1.0780311397452302,1
-0.28387627708508173,1
0.4489516435387469,1
0.20860166480789955,1
-0.9342722812444696,1
0.7198757954584591,1
-0.6019051031764531,1
-0.37661600497945014,1
0.9696806627534184,1
1.1422976212064573,1
0.7473537227115559,1
-1.2837898987296696,1
1.2481352569492319,1
0.45960567534629393,1
-0.7566900932185477,1
0.4539456635298352,1
-1.5303657801141526,1
1.0278450334320233,1
0.19783781417218524,1
-0.3842169107356056,1
0.457342632553699,1
0.9301728249542838,1
0.1610433908828475,1
-0.09181134820975884,1
0.5826721892869486,1
-0.5435081301378007,1
0.3493690173912733,1
-0.7810753503017888,1
-0.0847216036536387,1
2.289775079335283,1
0.03553004427721707,1
-1.6634594222508066,1
-0.2684766135686634,1
-0.8943487548259021,1
0.905070421123173,1
-1.4700296813868619,1
1.6796085457749115,1
1.4308536553504547,1
0.8534244524728344,1
-0.9625594952205386,1
-0.37017654057786653,1
0.1685208844419536,1
0.10701286772808076,1
-0.4388416237875755,1
1.3517660581763427,1
-0.2125568493937958,1
0.15272751456855588,1
-0.41189050776076774,1
0.43094741586288604,1
-0.5912480523602693,1
-1.5816314696302838,1
1.5086503884087972,1
-0.7878524249314884,1
0.37831240183422293,1
0.11113997688370796,1
-0.46093478091257667,1
2.485632337868877,1
0.1895571117666551,1
-0.5589141136917017,1
-0.9450336333508478,1
-0.0006230482669465811,1
-0.5486520211072584,1
-1.2497608323599123,1
-0.6823721013706755,1
-0.6815168577885848,1
-0.799958116855656,1
-0.2830408622121983,1
-0.48635118887823914,1
-0.42731364537128874,1
-2.39993934879667,2
0.3449094929395821,1
0.3925764148846507,1
1.5121298595677826,1
0.8291620102029402,1
0.7145115569254494,1
0.45223290199264277,1
-0.31993581424215534,1
-0.5427440456849023,1
0.7586296419315992,1
-0.8251352616836427,1
-0.31822076554478335,1
-0.006198068515790654,1
-0.20777965612433652,1
1.2704925019921693,1
0.8785879015235133,1
1.0316729345676743,1
0.5104881447369642,1
1.63869376276794,1
1.3339027368840675,1
0.31362767849570505,1
0.00021933591791361808,1
0.9938383061827958,1
0.18700775158041613,1
-2.394239268184486,1
-1.9308382839748377,1
-0.3907991517088755,1
1.5275352627429242,1
0.08598093714390524,1
-0.7838431833595668,1
-0.8863762980299508,1
0.332380482713143,1
0.33874321439529015,1
1.4267796808736073,1
1.476976757563755,1
-0.5034633792463324,1
0.1278776017862803,1
0.6371227782798154,1
0.06891705079009533,1
0.09776450236844633,1
0.4769562928738525,1
-0.11007096573151053,1
1.4339129873268845,1
-0.48913320701730306,1
-1.4057394305709738,1
0.2405636816815198,1
-1.6154662697987725,1
0.195540008841265,1
-0.34923822358331247,1
0.2726635387695275,1
-0.9747489214676555,1
-1.189580816163707,1
1.810285419717837,1
-0.7417638316608988,1
1.0406080764786596,1
0.6077496949101553,1
-0.33738462299945293,1
-1.590763586855507,1
0.4213234049401701,1
-0.01811796417453294,1
1.0041713617802828,1
-0.3241509352251254,1
-0.42135604736927623,1
-0.2343108965481627,1
0.8574210629122441,1
0.09490332324034136,1
-0.3239033887281654,1
0.8371151472097552,1
-0.9786789457070897,1
0.3625267784033471,1
0.6471428060795448,1
-0.10749321071468847,1
0.052118978557874,1
-0.10106518536883835,1
-1.4102003737460937,1
0.7293637334883389,1
-0.5096788705021384,1
-0.6798770005719643,1
-0.7932355532696408,1
0.07348579762774263,1
-0.276146235289072,1
-1.6486736881402242,1
-1.4704123698443303,1
-0.40415596100316536,1
0.1738001546391075,1
0.28124769573359826,1
0.9586726148965317,1
2.0463552949877686,1
0.3964662700134675,1
-0.31482905677454626,1
0.8163023056543176,1
1.2375953702123592,1
0.3359833915074458,1
-1.5681862233555834,1
2.38137346266756,1
-0.47618294738351935,1
1.4995436867887355,1
-0.9679586905420043,1
-0.23147608102508768,1
0.05668368107524988,1
0.11129803912532792,1
0.1019375048628947,1
2.041170986535678,1
-0.197200515150629,1
0.6523301966923009,1
0.24065008689110287,1
-0.21747443317337667,1
-1.6736198011310142,1
-1.5851916301637148,1
-1.655653371160725,1
-0.6377072140488964,1
-1.612741911333888,1
0.9817802602442374,1
0.1503353880683047,1
2.915303977614062,1
-0.19391016235504105,1
-2.607645885523311,1
0.0387049085063924,1
1.6385465579045864,1
-0.3643352886733403,1
0.008503841004152775,1
0.2984457716299167,1
-0.21471924521943253,1
0.10675653784156969,1
0.35063189624648927,1
1.1116027806280515,1
0.0009036189707622911,1
0.1255545849304694,1
-0.41271434585364364,1
-0.6043013104707722,1
0.2574795245597194,1
-0.279849855178588,1
-1.220071524870563,1
0.9814353188676967,1
0.8536096709802217,1
0.5459258857762732,1
-0.6308753598580087,1
-0.3492743090033001,1
-0.19215138179944788,1
-0.8380273560480793,1
0.3280650578595649,1
0.7183658960596834,1
1.225648965046859,1
0.7829266232012879,1
0.9664633670718773,1
0.8477962206037001,1
-0.21533429504653478,1
-0.7199655035945074,1
0.54384967948416,1
-0.633820149552232,1
-0.8140322558792372,1
-2.195311521166776,1
-0.21322096800289514,1
0.07207433815708493,1
0.12600371230618831,1
-0.12133606418419733,1
1.2710164058427749,1
-0.5709404633370038,1
-0.504207007789016,1
0.43945340828073626,1
0.12324357407477529,1
0.6065188564896078,1
0.5464596505183423,1
-0.07133579225847987,1
-0.09178820315347205,1
-0.04624351359121451,1
1.0275786443047912,1
-1.2921203240630155,1
0.9639900669065,1
-1.080434670527061,1
-1.0802070854074906,1
0.6274269148567476,1
-0.7324555964969258,1
-0.9969009939676767,1
-0.19115632386607978,1
0.03633866879462762,1
-0.01690995538852699,1
-0.15885568251454624,1
-0.9261910860163576,1
0.8121712267361542,1
1.0934223158421055,1
2.001860032698726,1
1.2299298684625164,1
1.5779898694604115,1
0.503118953019857,1
0.07355132824523904,1
1.1500847015468298,1
1.1788183656841875,1
-2.0916593028218258,1
-0.6425034968245799,1
0.09945527587126828,1
-0.2917046692302811,1
-0.8079652496132533,1
-1.3577856665437567,1
-0.8537878480307736,1
1.575602702850276,1
-0.8126101724314354,1
2.0276504099952946,1
-1.2901223425759596,1
-0.531493155457708,1
-0.3291648347787132,1
0.6651367291612731,1
-2.539922349347686,1
-0.06267071671983739,1
-0.7283096116529206,1
0.18021091228562486,1
2.727896785108283,1
-0.3257369542048863,1
-0.4411242968378351,1
-0.3844803493658935,1
3.940626497964371,1
0.19830248580434695,1
0.01362752087476802,1
-0.29604044306497435,1
-1.0717746287635541,1
0.27474148960856076,1
0.5070597287819204,1
-1.3483741595660703,1
0.22502361118797884,1
0.41739403165862954,1
-0.23350228578996823,1
-0.26279182684321367,1
1.881738706719641,1
-1.1930985125626377,1
0.08906912553155093,1
0.9092293719863764,1
0.5132979612768738,1
-1.6967498393999332,1
-1.0372021845379886,1
0.5610531216870945,1
-0.06520539727649174,1
2.7093406530481543,1
1.5578504905422403,1
1.0785596477302424,1
-0.5623856570344213,1
-1.180133386507208,1
-0.821893302098225,1
-0.19906000259129236,1
1.021331086743012,1
1.0990611712842644,1
-0.00792224801162763,1
0.4714749013320174,1
-1.2817254416689776,1
1.3244237485948658,1
-1.6187564092423719,1
0.047234504390655345,1
-1.0353158157227142,1
0.26679772028645976,1
0.07588994306501026,1
-0.9465012395719167,1
1.0512229486851672,1
0.6629578604868899,1
-0.7395243448261307,1
0.0803237056043603,1
-0.11070710168210528,1
0.7331222654181715,1
-1.7318560062785964,1
1.0450716801851414,1
-1.073182261580618,1
0.03184026095267037,1
-0.41649612371831235,1
-0.2841538175709322,1
-0.7599621635192929,1
-1.4438040678650057,1
-0.3457311810058645,1
0.682317476085555,1
0.37107262067788765,1
2.0163790905217813,1
-0.9354772301513559,1
-0.8989280181039376,1
-2.807769910859045,1
1.796593515290753,1
-1.7383502748698196,1
-0.22651599884311557,1
0.56999961507602,1
1.1600038285903382,1
0.5981469494352044,1
0.36001829018446535,1
1.2481953305763378,1
0.8425013652318005,1
-0.061764254700036415,1
-0.25119924314727177,1
-0.4880480069312289,1
-0.4154850675617332,1
0.02206723114411646,1
1.1244738969803856,1
-0.2794357352733586,1
-2.0296580837402454,1
0.7905055585597841,1
-1.7915322835968293,1
1.0931937460584824,1
-1.1051915153135423,1
-2.925891460775828,1
-0.048510585956547066,1
-0.24883084445913817,1
-1.2605154215592402,1
0.9378342809373958,1
0.8641413878255764,1
1.0494238945590284,1
-1.941575142662813,1
2.3856774669882936,1
0.18150198065966092,1
-0.7467817664501845,1
-1.468404988396833,1
1.8360125986645246,1
-0.43914398783164194,1
0.8880568136968958,1
1.0713767186437142,1
1.2042483389103502,1
1.1472366317877531,1
-0.9784559966987263,1
0.3192132709178158,1
-1.0800509884360003,1
0.4556188407409638,1
-0.7851795105705246,1
-0.5394879647278398,1
0.5839440570024875,1
-0.23092118839412404,1
-0.8690900801699004,1
0.8253955888635295,1
0.9169192144085646,1
0.34287087270480154,1
1.3282183162978862,1
-0.47153868226676393,1
1.009836075359089,1
-0.5973132942501791,1
0.6157898316056583,1
-1.4518576251191773,1
-0.42662618709507255,1
-0.01630223800297143,1
-0.8275166466670145,1
1.7867089569881394,1
0.37508071271747845,1
-0.05624206802675681,1
0.01659168667118729,1
-0.5015060511522059,1
-0.12340205560244603,1
0.7705275788978684,1
0.2703405721421246,1
2.175088793473613,1
0.6903771295995759,1
-0.038351752971224916,1
0.1125170773571806,1
-0.465821613370859,1
0.054494094657224594,1
1.877660628375788,1
0.26546138875291125,1
-1.6220289947852706,1
-1.0223403930783495,1
0.2570074727276594,1
0.27246634025526506,1
-0.2653021820012128,1
0.03743050702718617,1
-0.5302270533024684,1
0.8821124339656632,1
-0.5688780981588327,1
-0.6302949293032775,1
-0.48022599211328965,1
1.20043344956468,1
0.48430456121461335,1
-0.19363016540485822,1
0.7125546513385224,1
0.663557228035754,1
0.5978315098405463,1
-0.3407052834646876,1
-1.0578343109923556,1
-1.511871251460363,1
-0.19952308347540293,1
-1.5383319453210824,1
0.3242816802426789,1
0.1357928011819076,1
-1.113140454793977,1
0.07800610890351772,1
-1.4243394173797683,1
-0.5124428095610886,1
0.382852356060866,1
0.14867603549437397,1
0.34696366851380056,1
0.28394982653747103,1
-1.1090641618177082,1
0.5853541279203505,1
0.6561584965789401,1
0.4152957027904258,1
-0.5310206171340398,1
-0.37100831184938216,1
-1.1640553089957955,1
2.9659167007016505,1
1.030267289308745,1
-0.8443465354025965,1
-0.534569370214637,1
-0.9467188026369873,1
0.02175446602941312,1
-0.7295210124321154,1
-0.21338455536848444,1
-0.9213920974640992,1
1.394957240244032,1
-0.3196026215448728,1
0.4463628392953188,1
0.8513827243605041,1
0.4279134126823997,1
-0.1855670468305469,1
-1.0644379208661559,1
-0.03768578432698761,1
-1.7444803294720466,1
-0.49343511716568106,1
0.6005883354148935,1
1.507807025967965,1
-0.37749837123524926,1
-0.9395597926922468,1
0.5200118320954614,1
0.03344710806462596,1
-0.17939108898983128,1
-2.2670946133039958,1
-0.6680312719136658,1
-0.8939960580859195,1
1.4085593606799702,1
0.29352120971609863,1
0.2982623881961988,1
0.6108589670657104,1
-0.23405747198781662,1
1.105572026351481,1
0.7802480997063512,1
0.0819651402134403,1
0.31191735328787445,1
0.5437905460603731,1
-1.1179955148743852,1
1.223236409469359,1
0.7016864456593386,1
-0.5041515943671119,2
-0.7711051346043774,2
-0.6700209850299033,2
-0.9933065590299639,2
-0.9823510659774946,2
-1.480144426351453,2
-1.802582596421473,2
-0.5047443130293802,2
-1.5760535384835237,2
-1.2167843099839257,2
-0.5162181729037879,2
-1.6420476403835371,2
-0.42986135411089865,2
-0.0017599032181477745,2
-2.2236730258960993,2
0.4618793047658668,2
-0.48098081505900964,2
-1.3581785985908676,2
-0.3258637139074781,2
-0.48692921217448587,2
-0.6675111160995526,2
-0.6606675629539907,2
-1.281172432593208,2
-0.8342769136606002,2
-1.0489860328866674,2
-0.2954901544153692,2
-1.2873734473470113,2
-0.4590060685835013,2
-0.21219176015985386,1
-0.03520415328631577,1
0.2795417490123481,1
1.2992643035228215,1
0.32505769237152704,1
-1.0605415266339089,1
0.38092670861195965,1
0.06937455704580103,1
1.1718269965897612,1
-0.6245326678008859,1
1.131538433126112,1
-1.1999953628714553,1
-0.9402572616202487,1
0.8489951611418158,1
-1.03549974036656,1
-0.7977344600474717,1
0.7681217120994095,1
0.02667181546282055,1
2.01396821778328,1
-0.28964952779135406,1
-0.5890058020080526,1
0.666125225446464,1
-0.8740983679749003,1
-0.8925194214657949,1
1.2471554912406155,1
0.9757324767260601,1
0.031850642577023566,1
-1.197616540619682,1
0.10229583605092392,1
0.4807472015347048,1
1.5115167223078962,1
0.7355897338601841,1
-1.0295854473616617,1
-2.2772685312740646,1
-2.2797087227442163,1
-0.5522708901968415,1
-0.4470051392893248,1
-0.9403885702261726,1
0.46966900617784274,1
-2.044970911880658,1
0.08163359342085909,1
-1.4770733400041243,1
2.7830848575752145,1
-1.1292438218823122,1
0.0669982832098735,1
-1.276115330735103,1
-1.4305600015670028,1
-0.05494701317433065,1
-1.0326982617376386,1
-0.8906541170848103,1
-0.45055921415629246,1
0.4702601920414174,1
-0.6717575539867661,1
1.1001827038812375,1
1.3909410095998311,1
-0.9885885457009871,1
-0.7319712565497684,1
1.133924625879039,1
1.1947523031776108,1
-0.44277437136524267,1
0.8285629186510746,1
-0.7668175631205629,1
-0.09568893403990082,1
0.946330988219547,1
0.8516907523766999,1
0.30204857654609835,1
-0.22091654585449488,1
0.674504578566879,1
-0.7945207673280036,2
-0.3806842798471847,2
-0.2062097608681264,2
-0.1661521071938182,2
-1.6101211728062828,2
-1.5648132438398186,2
-1.162925149275412,2
-0.13949343289089686,2
-0.9558706034112185,2
-0.9240531129174282,2
-0.24815766953467203,2
-0.970835487414443,2
-0.9334478391108723,2
-0.37561080016393616,2
-0.2566310102437943,2
-1.3250483935247426,2
-0.5992306891595334,2
-0.6359146549293615,2
-0.918560710508408,2
-1.1291186521105345,2
-0.8496083704089565,2
0.4777344085770403,1
-1.7254978012060418,1
-0.49944667964370193,1
0.9377877274281705,1
-1.3325283685468248,1
-0.8115419511460535,1
1.3302089498393717,1
-0.4432932071525559,1
-1.9924672517433146,1
0.08873427885493455,1
-1.578562621805025,1
2.4016111294084164,1
-0.47584493614262335,1
-0.17447850247088498,1
0.8567994400291323,1
1.1614015395601975,1
-1.0269659783090275,1
-1.6314315677213447,1
-0.4557428918200134,1
0.8049633814091077,1
1.5556055278953955,1
0.35874955705478145,1
-0.182492214552849,1
1.5592639831797588,1
0.6755356502327303,1
0.822972467495527,1
-0.885822798780793,1
-2.1681229283137515,1
0.015414795772208577,1
-0.13137932585892365,1
-0.5295518587765211,1
-0.9821571121417936,1
-0.15690769830740067,1
-1.4227859846632647,1
-0.08500930910317293,1
-0.9912934160658002,1
-0.23584431928902938,1
0.4759795744849898,1
1.3857112090564194,1
1.046044204123425,1
1.7533365054896581,1
0.30161467573958567,1
-0.3310843126997813,1
-0.8148865409091586,1
0.8633361164744273,1
0.86032246196512,1
-0.2571571445450319,1
0.3727259863631357,1
-1.6289787190457832,1
0.05980737399054577,1
-1.325729610113283,1
-0.754501924840812,1
0.9094202004293166,1
-0.5892424328545298,1
0.3528432325392044,1
-0.05396522477665031,1
0.06073176287102983,1
0.03345012637659486,1
-0.2987113442573744,1
0.01779610970317778,1
0.8424752018161642,1
-0.13751990190009675,1
0.6786789318907093,1
-0.3418453886497081,1
0.4458077845300425,1
1.332634223241008,1
-1.0381719826640912,1
0.2063835782583495,1
0.39543774290301237,1
0.8540009301251644,1
-1.0199006437187597,1
-0.803892622433325,1
-0.18255497353223699,1
0.3512055573233033,1
1.3850265212458794,1
0.6093109628791438,1
0.4784517803196679,1
-0.07060774553723649,1
0.8422146820752763,1
-1.3537282966437945,1
0.10710165889879471,1
-2.3188012935874576,1
0.4905490319385254,1
0.32223382149084656,1
1.709930191695019,1
0.6809358752349551,1
1.63932527434911,1
0.6341413622542587,1
-0.6754315688383637,1
-0.5872886316961411,1
0.7152507931181307,1
-0.4980079598139421,1
-1.024237563132702,1
-0.07940074706636112,1
1.8421484438468074,1
0.10004422434459309,1
-2.212542062188908,1
0.6605810900715131,1
0.9945121454829584,1
-1.58410886847969,1
-0.7977640325083367,1
0.5272408612608798,1
1.2158804412413875,1
0.27738470326335435,1
-0.7669810302371189,1
-1.0845896252844347,1
1.8229107146055208,1
-1.128273531468892,1
-1.652874034778999,1
0.5593605461109831,1
0.7893766416745623,1
-0.2441876641574945,1
0.6510214922845374,1
-1.723382325884053,2
0.03775650801064743,2
-1.1366812851157926,2
-0.28105415296982716,2
-0.5088791051679482,2
0.4430793825146157,1
-0.4717179676791638,2
-2.1167667074225993,2
-0.7839379082416792,2
-0.4609853387582903,2
-0.8026402167574025,2
-1.3851888827473562,2
-0.7848608601326366,2
-0.4819877997429549,2
-0.703205208891832,2
-1.3551894991657005,2
-1.490984994371243,2
-0.8630289010156406,2
-0.1189054939862136,2
-0.8553177005401884,2
-1.4229117595900194,2
-0.8454408168238573,2
-0.15702277220940994,2
-1.0839319260844031,2
-1.0697973260891995,2
0.33371642607877994,1
-0.6583111411430499,1
0.28159394617000916,1
-0.38876714038331295,1
-0.3021992728480063,1
-0.5028408746907873,1
0.4140273333170739,1
-0.40614262383274596,1
1.2060374658805626,1
1.1581797527726452,1
-0.9598922485993547,1
-1.5761864281931275,1
-1.7533140577647097,1
0.9812901377330238,1
0.0010040107076532835,1
0.17750346393099417,1
0.8200810807949193,1
1.0377405164844256,1
-0.6343806468195119,1
-1.7928654855769997,1
-2.3317665981337448,1
-1.0339637315506776,1
-1.7006439620649207,1
0.018594809023490397,1
1.4048206834877126,1
1.0105914844652062,1
-1.116599282925459,1
0.958934202768041,1
0.5587475317980743,1
0.4623874003077382,1
1.236363456660921,1
-0.12726953655720166,1
1.1729562779046725,1
-0.9836670374376278,1
1.939064960901623,1
-0.83627047277873,1
-0.6426623248618886,1
-1.2536759390831786,1
-1.6483292483922072,1
0.08834073737245919,1
-0.6851195992236927,1
1.6005167067415658,1
-1.023311568459433,1
1.0499275103263457,1
-0.4384200330989737,1
-1.3774705001424878,1
-1.782550896664315,1
1.8763333076401436,1
0.21150210070877662,1
1.2751698224040753,1
-1.0476530721057933,1
-0.8145577321247186,1
-0.44176624085549854,1
-0.20724728784100668,1
-0.4642629573958273,1
-0.024965436295521427,1
0.13022209988031644,1
-0.1331544212437025,1
-0.6904694728796792,1
-0.14935748619731176,1
0.6991234592773662,1
-0.4079212502881974,1
-0.9925687797924401,1
-1.059557974548283,1
0.6158511730294395,1
-0.5136275204037845,1
0.43760683913363463,1
-0.2524702932598566,1
0.041343540839106366,1
-1.4456461158955731,1
1.4343586880693326,1
0.5525257468430097,1
-0.7344098158290331,1
-0.04848432032744492,1
0.6078942672036118,1
1.5507650578434513,1
0.4518322649059497,1
1.0328530314566378,1
0.4626051140147707,1
-0.03080770599268359,1
-0.11158635200923214,1
0.48717376562098763,1
-0.8379426336352561,1
2.1285828744364643,1
-0.275403155882028,1
-1.1439666551784837,1
-1.4767609165177347,1
0.3724121820772295,1
0.5205518911102655,1
-0.49037428054519805,1
-0.8194006294022197,1
0.06031031798744576,1
-0.6198687021283044,1
0.3870154151593929,1
0.01721034159543202,1
0.894693136285186,1
-0.40337679316160935,1
-0.9765171153162242,1
1.7644851141633964,1
0.02446379975547851,1
0.94641241134611,1
0.760081811138423,1
-2.0595298284859913,1
-0.4440977105450143,1
0.9384755008424861,1
1.9739292033739169,1
0.3545050883946307,1
-0.20626232070058198,1
1.252753652606165,1
-0.5285842258189803,2
-1.1297812850699227,2
-0.7405317281142778,2
-1.446212187139991,2
-0.49070718770386934,2
0.0513807099877126,2
-0.8331262752449423,2
0.6165404283799785,2
-0.9709791147566303,2
-1.1834788126689042,2
-0.2405004116994334,2
-1.558040029886264,2
-0.5589490172606716,2
-0.6739790973299354,2
-1.482387340462414,1
-0.9213360739595642,1
-0.2649257859570261,1
-0.6196855261581135,1
0.6318439833882346,1
0.5009605624715552,1
0.1287947987365037,1
0.3762766320702202,1
-0.4977726803762131,2
-1.5679377490624216,2
-0.7097342301221079,2
0.3546434252496041,1
0.4034044695530462,1
-0.14473786939461555,1
-0.4260149477178191,1
-1.2548366669516529,1
0.14821938536075532,1
-0.5818800825931026,1
1.93982436541148,1
1.1928271884024617,1
-0.7305457570250343,1
-0.39600979763612504,1
-1.8168068606486032,1
2.644451783258804,1
-0.3637875606828477,1
0.7672803977220514,1
-0.1819895992246188,1
-0.38993214657455283,1
1.0129807641560447,1
-0.5843910606482083,1
-1.397169008123943,1
0.32085078071989975,1
-1.3131980834342365,1
-0.17975565699039153,1
-1.2850169047807858,1
0.3068686640577425,1
-0.2830089619321539,1
1.2819394682968657,1
-0.13635878798906229,1
1.2573619637111362,1
-0.4319186887494893,1
1.2898494615146285,1
0.19431143403762194,1
0.8636928864081245,1
0.5246016604795539,1
0.49127488259016283,1
0.25630760822708454,1
0.9344310502371128,1
-1.1561144612488665,1
-0.7254789219638808,1
0.8924894648527705,1
-1.0032145193296327,1
1.6564551378559504,1
0.2485402875690877,1
-0.8978626632093224,1
0.04190952303247129,1
-1.3567274048124423,1
1.6215980397835867,1
0.7716275436893576,1
0.27338775140582156,1
-0.8832729009008425,1
-0.8559111299561678,1
0.4588454293268848,1
0.6523826017981561,1
0.14102341343661204,1
-0.10511953383677396,1
-0.47806840283243274,1
-0.21259218698545107,1
-0.9533353293330471,1
-1.7754087123008173,1
-1.2294343294956336,1
